Date,Time,Receipt #,Drawer,Module,Debit/Credit,Pay Type,User,Batch#,House/Other,Payment Reference,Payment Reference 2,Amount
"06/18/2021"," 4:29pm","  2156132","5","PSS","C","  3","FD1","0","63046","mm","","         60.00"
"06/18/2021"," 4:33pm","  2156142","5","PSI","C","  3","FD2","0","THE HEIGHTS","mm","","          4.00"
"06/18/2021"," 4:49pm","  2156173","5","PSS","C","  3","FD2","0","62991","mm","","         28.00"
"06/18/2021"," 5:12pm","  2156214","5","PM","C","  3","FD2","0","63047","cj","","         10.00"
"06/18/2021"," 5:15pm","  2156233","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         10.00"
"06/18/2021"," 5:30pm","  2156254","5","PSS","C","  3","FD2","0","THE HEIGHTS","JXC","","         36.00"
"06/18/2021"," 5:32pm","  2156262","5","PSS","C","  3","FD2","0","THE HEIGHTS","JXC","","         10.00"
"06/18/2021"," 5:36pm","  2156273","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         12.00"
"06/18/2021"," 5:42pm","  2156287","5","PSS","C","  3","FD2","0","48453","cj","","         26.00"
"06/18/2021"," 5:58pm","  2156325","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         36.00"
"06/18/2021"," 6:10pm","  2156354","5","PSS","C","  3","FD2","0","52537","JXC","","         40.00"
"06/18/2021"," 6:12pm","  2156357","5","PSS","C","  3","FD2","0","52537","JXC","","         28.00"
"06/18/2021"," 6:15pm","  2156364","5","PSS","C","  3","FD2","0","THE HEIGHTS","JXC","","         42.00"
"06/18/2021"," 7:08pm","  2156463","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         10.00"
"06/18/2021"," 7:11pm","  2156467","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         10.00"
"06/19/2021"," 7:15am","  2156505","5","PSS","C","  3","FD2","0","63049","JD","","         20.00"
"06/19/2021"," 7:37am","  2156509","5","PSS","C","  3","FD2","0","32477","JD","","          6.00"
"06/19/2021"," 8:35am","  2156542","5","PM","C","  3","FD2","0","63050","JD","","        400.00"
"06/19/2021"," 8:59am","  2156561","5","PM","C","  3","FD2","0","32477","JD","","        140.00"
"06/19/2021","11:24am","  2156718","5","PM","C","  3","FD2","0","57761","JD","","        160.00"
"06/19/2021","11:58am","  2156774","5","PM","C","  3","FD1","0","24528","JXC","","         95.00"
"06/19/2021","11:59am","  2156773","5","PM","C","  3","FD2","0","59332","JD","","        180.00"
"06/19/2021","12:15pm","  2156806","5","PM","C","  3","FD2","0","28272","GS","","          6.00"
"06/19/2021","12:32pm","  2156829","5","PM","C","  3","FD2","0","38917","av","","        190.00"
"06/19/2021","12:50pm","  2156872","5","PM","C","  3","FD2","0","63054","GS","","         10.00"
"06/19/2021"," 1:02pm","  2156890","5","PSS","C","  3","FD3","0","13187","av","","          6.00"
"06/19/2021"," 1:03pm","  2156895","5","PM","C","  3","FD2","0","63055","GS","","         10.00"
"06/19/2021"," 1:17pm","  2156933","5","AR","C","  3","FD2","0","3407","GS","","         30.00"
"06/19/2021"," 1:30pm","  2156963","5","PSS","C","  3","FD2","0","36711","GS","","         20.00"
"06/19/2021"," 1:38pm","  2156979","5","PM","C","  3","FD2","0","63056","GS","","        135.00"
"06/19/2021"," 2:26pm","  2157075","5","PM","C","  3","FD2","0","18705","GS","","         10.00"
"06/19/2021"," 2:29pm","  2157089","5","PM","C","  3","FD2","0","36684","GS","","          6.00"
"06/19/2021"," 2:32pm","  2157093","5","PM","C","  3","FD2","0","61996","GS","","         37.00"
"06/19/2021"," 2:40pm","  2157112","5","PM","C","  3","FD2","0","59362","GS","","        205.00"
"06/19/2021"," 3:54pm","  2157276","5","PM","C","  3","FD2","0","5692","GS","","          5.00"
"06/19/2021"," 4:00pm","  2157280","5","PM","C","  3","FD1","0","52109","av","","         10.00"
"06/20/2021"," 8:28am","  2157326","5","PSS","C","  3","FD2","0","61676","pd","","          6.00"
"06/20/2021"," 8:47am","  2157339","5","PSS","C","  3","FD2","0","28907","pd","","          6.00"
"06/20/2021"," 8:50am","  2157343","5","PM","C","  3","FD1","0","56891","vw","","        250.00"
"06/20/2021"," 9:05am","  2157366","5","PM","C","  3","FD2","0","12004","vw","","        135.00"
"06/20/2021"," 9:25am","  2157375","5","PM","C","  3","FD2","0","63057","vw","","        310.00"
"06/20/2021","10:22am","  2157402","5","PSS","C","  3","FD2","0","34805","pd","","         11.00"
"06/20/2021","11:28am","  2157501","5","PM","C","  3","FD2","0","62990","vs/pd","","         10.00"
"06/20/2021","11:41am","  2157530","5","PSS","C","  3","FD2","0","62826","vw","","          6.00"
"06/20/2021","12:56pm","  2157673","5","PSS","C","  3","FD3","0","20757","pd","","         11.00"
"06/20/2021","12:56pm","  2157668","5","PSS","C","  3","FD2","0","63032","vw","","         10.00"
"06/20/2021"," 1:20pm","  2157730","5","PM","C","  3","FD2","0","54437","av","","        125.00"
"06/20/2021"," 1:29pm","  2157746","5","PM","C","  3","FD3","0","44048","kb","","         74.00"
"06/20/2021"," 1:30pm","  2157749","5","PM","C","  3","FD2","0","63064","av","","        135.00"
"06/20/2021"," 1:57pm","  2157805","5","AR","C","  3","FD3","0","247","kb","","         45.00"
"06/20/2021"," 2:54pm","  2157914","5","PM","C","  3","FD2","0","16678","kb","","         80.00"
"06/20/2021"," 2:58pm","  2157932","5","PM","C","  3","FD1","0","63065","av","","        385.00"
"06/20/2021"," 3:42pm","  2158035","5","PM","C","  3","FD2","0","27742","av","","        400.00"
"06/20/2021"," 4:59pm","  2158177","5","PM","C","  3","FD2","0","21332","kb","","        180.00"
"06/21/2021"," 7:55am","  2158448","5","PSS","C","  3","FD2","0","59862","pd","","         20.00"
"06/21/2021"," 8:23am","  2158470","5","AR","C","  3","FD2","0","43473","pd","","         25.00"
"06/21/2021"," 8:28am","  2158471","5","PSS","C","  3","FD2","0","62177","pd","","         10.00"
"06/21/2021"," 9:46am","  2158533","5","PM","C","  3","FD2","0","63075","mr","","         10.00"
"06/21/2021","10:05am","  2158556","5","PM","C","  3","FD2","0","602","kg","","          6.00"
"06/21/2021","10:25am","  2158573","5","PM","C","  3","FD2","0","63076","kg","","         10.00"
"06/21/2021","10:57am","  2158595","5","PM","C","  3","FD2","0","58598","mr","","         10.00"
"06/21/2021","11:03am","  2158601","5","PM","C","  3","FD2","0","40251","mr","","          7.00"
"06/21/2021","11:05am","  2158605","5","PM","C","  3","FD1","0","36539","kg","","         20.00"
"06/21/2021","11:12am","  2158611","5","PSI","C","  3","FD2","0","THE HEIGHTS","kg","","          4.00"
"06/21/2021","11:34am","  2158632","5","PM","C","  3","FD1","0","53379","kg","","        250.00"
"06/21/2021","11:39am","  2158638","5","PSS","C","  3","FD2","0","34583","mr","","          6.00"
"06/21/2021","12:54pm","  2158672","5","PSS","C","  3","FD1","0","62099","kg","","        195.00"
"06/21/2021"," 1:31pm","  2158688","5","PM","C","  3","FD2","0","60012","kg","","          6.00"
"06/21/2021"," 1:40pm","  2158694","5","PM","C","  3","FD1","0","59144","kg","","        135.00"
"06/21/2021"," 1:40pm","  2158695","5","PM","C","  3","FD2","0","55797","GS","","        125.00"
"06/21/2021"," 1:45pm","  2158697","5","PM","C","  3","FD1","0","36539","kg","","         34.00"
"06/21/2021"," 2:01pm","  2158709","5","PSS","C","  3","FD1","0","61927","kg","","        120.00"
"06/21/2021"," 2:03pm","  2158711","5","PSS","C","  3","FD1","0","37115","kg","","         70.00"
"06/21/2021"," 2:27pm","  2158725","5","PM","C","  3","FD1","0","2478","GS","","        250.00"
"06/21/2021"," 2:29pm","  2158723","5","PSS","C","  3","FD2","0","59716","GS","","        160.00"
"06/21/2021"," 2:33pm","  2158729","5","PM","C","  3","FD2","0","62903","GS","","        400.00"
"06/21/2021"," 3:17pm","  2158752","5","PM","C","  3","FD2","0","58329","GS","","         20.00"
"06/21/2021"," 3:19pm","  2158753","5","PM","C","  3","FD2","0","63082","GS","","         10.00"
"06/21/2021"," 3:34pm","  2158768","5","AR","C","  3","FD3","0","56990","GS","","         90.00"
"06/21/2021"," 3:44pm","  2158776","5","PM","C","  3","FD2","0","63083","GS","","         40.00"
"06/21/2021"," 4:05pm","  2158791","5","PM","C","  3","FD2","0","62927","GS","","         10.00"
"06/21/2021"," 4:09pm","  2158793","5","PM","C","  3","FD2","0","63084","GS","","         50.00"
"06/21/2021"," 4:49pm","  2158827","5","PM","C","  3","FD2","0","61975","GS","","          6.00"
"06/21/2021"," 4:52pm","  2158832","5","AR","C","  3","FD3","0","550","JXC","","         25.00"
"06/21/2021"," 4:54pm","  2158835","5","PM","C","  3","FD2","0","63085","GS","","         11.00"
"06/21/2021"," 4:59pm","  2158838","5","PM","C","  3","FD2","0","52901","GS","","        250.00"
"06/21/2021"," 4:59pm","  2158837","5","AR","C","  3","FD1","0","62592","JXC","","          8.00"
"06/21/2021"," 5:09pm","  2158852","5","PSS","C","  3","FD2","0","63086","JD","","         10.00"
"06/21/2021"," 5:22pm","  2158863","5","PM","C","  3","FD2","0","63087","JD","","         10.00"
"06/21/2021"," 5:30pm","  2158879","5","PSS","C","  3","FD2","0","52011","JXC","","          6.00"
"06/21/2021"," 5:54pm","  2158904","5","PM","C","  3","FD2","0","63088","JD","","        250.00"
"06/21/2021"," 6:03pm","  2158914","5","PSS","C","  3","FD2","0","63089","JD","","         10.00"
"06/21/2021"," 6:07pm","  2158916","5","PSS","C","  3","FD2","0","63090","JD","","         20.00"
"06/21/2021"," 6:08pm","  2158919","5","PMV","C","  3","FD2","0","62798","Jd","","         10.00"
"06/21/2021"," 6:11pm","  2158925","5","PSS","C","  3","FD2","0","43334","JD","","         10.00"
"06/21/2021"," 6:19pm","  2158935","5","PSS","C","  3","FD2","0","63091","JD","","         10.00"
"06/21/2021"," 6:27pm","  2158938","5","PM","C","  3","FD1","0","63092","JXC","","         10.00"
"06/21/2021"," 6:31pm","  2158945","5","PSS","C","  3","FD2","0","63093","JD","","         26.00"
"06/21/2021"," 7:03pm","  2158965","5","PM","C","  3","FD2","0","63094","JD","","         10.00"
"06/22/2021"," 6:22am","  2159048","5","PM","C","  3","FD2","0","63073","pd","","         10.00"
"06/22/2021"," 7:48am","  2159104","5","PSI","C","  3","FD2","0","THE HEIGHTS","pd","","          4.00"
"06/22/2021"," 9:43am","  2159195","5","PM","C","  3","FD2","0","63095","mr","","        250.00"
"06/22/2021"," 9:57am","  2159201","5","PMV","C","  3","FD2","0","53901","mr","","         10.00"
"06/22/2021","10:42am","  2159240","5","AR","C","  3","FD3","0","63097","mr","","         25.00"
"06/22/2021","11:43am","  2159279","5","AR","C","  3","FD3","0","61951","mr","","         54.00"
"06/22/2021","12:16pm","  2159307","5","PM","C","  3","FD2","0","15750","mm","","        125.00"
"06/22/2021","12:23pm","  2159311","5","AR","C","  3","FD3","0","26728","mr","","        216.00"
"06/22/2021","12:39pm","  2159324","5","PM","C","  3","FD2","0","21330","mm","","        400.00"
"06/22/2021"," 1:10pm","  2159349","5","AR","C","  3","FD1","0","60364","mm","","         25.00"
"06/22/2021"," 1:13pm","  2159367","5","AR","C","  3","FD1","0","31323","mm","","         25.00"
"06/22/2021"," 1:21pm","  2159377","5","PM","C","  3","FD1","0","28428","mm","","        125.00"
"06/22/2021"," 1:32pm","  2159395","5","PMV","C","  3","FD3","0","45861","kb","","         10.00"
"06/22/2021"," 1:37pm","  2159402","5","PSS","C","  3","FD1","0","63101","mm","","         20.00"
"06/22/2021"," 1:37pm","  2159401","5","AR","C","  3","FD2","0","62794","kb","","        240.00"
"06/22/2021"," 1:45pm","  2159414","5","PSI","C","  3","FD2","0","THE HEIGHTS","kb","","          4.00"
"06/22/2021"," 1:48pm","  2159418","5","AR","C","  3","FD1","0","61198","mm","","         25.00"
"06/22/2021"," 2:14pm","  2159446","5","PM","C","  3","FD2","0","63102","kb","","         80.00"
"06/22/2021"," 2:36pm","  2159487","5","PM","C","  3","FD2","0","10900","kb","","        430.00"
"06/22/2021"," 2:41pm","  2159499","5","PSS","C","  3","FD2","0","63103","kb","","         20.00"
"06/22/2021"," 2:53pm","  2159518","5","AR","C","  3","FD3","0","62881","kb","","         25.00"
"06/22/2021"," 2:58pm","  2159532","5","AR","C","  3","FD3","0","62399","kb","","         45.00"
"06/22/2021"," 3:12pm","  2159554","5","PSS","C","  3","FD2","0","47847","kb","","         20.00"
"06/22/2021"," 3:15pm","  2159560","5","PSS","C","  3","FD2","0","36539","kb","","         42.00"
"06/22/2021"," 3:23pm","  2159564","5","PM","C","  3","FD2","0","63104","kb","","         95.00"
"06/22/2021"," 3:28pm","  2159571","5","PSS","C","  3","FD2","0","36539","kb","","         20.00"
"06/22/2021"," 3:36pm","  2159577","5","PM","C","  3","FD1","0","37021","kb","","         10.00"
"06/22/2021"," 4:00pm","  2159607","5","PSS","C","  3","FD3","0","36539","kb","","          6.00"
"06/22/2021"," 4:13pm","  2159629","5","PSS","C","  3","FD2","0","31086","kb","","        180.00"
"06/22/2021"," 4:31pm","  2159655","5","PM","C","  3","FD2","0","57362","kb","","         10.00"
"06/22/2021"," 4:51pm","  2159681","5","PM","C","  3","FD2","0","58794","kb","","        400.00"
"06/22/2021"," 4:53pm","  2159697","5","PM","C","  3","FD1","0","63105","JXC","","         10.00"
"06/22/2021"," 4:56pm","  2159709","5","PSS","C","  3","FD1","0","63085","JXC","","         11.00"
"06/22/2021"," 4:56pm","  2159706","5","PM","C","  3","FD2","0","5717","kb","","         10.00"
"06/22/2021"," 4:58pm","  2159712","5","PSS","C","  3","FD1","0","53498","JXC","","         10.00"
"06/22/2021"," 5:12pm","  2159732","5","PSS","C","  3","FD3","0","36539","av","","          8.00"
"06/22/2021"," 7:31pm","  2159896","5","PM","C","  3","FD2","0","63108","av","","         10.00"
"06/23/2021"," 5:41am","  2159925","5","PM","C","  3","FD2","0","60748","pd","","        250.00"
"06/23/2021"," 7:52am","  2159997","5","PM","C","  3","FD2","0","60751","pd","","         10.00"
"06/23/2021","10:18am","  2160100","5","FR","C","  3","FD3","0","59280","GS","","        111.00"
"06/23/2021","10:21am","  2160106","5","PM","C","  3","FD2","0","63109","kg","","         10.00"
"06/23/2021","10:32am","  2160122","5","PM","C","  3","FD2","0","63110","kg","","         18.00"
"06/23/2021","10:48am","  2160140","5","PM","C","  3","FD2","0","62798","kg","","          6.00"
"06/23/2021","10:49am","  2160141","5","PM","C","  3","FD1","0","63090","GS","","          6.00"
"06/23/2021","10:52am","  2160142","5","AR","C","  3","FD2","0","39229","kg","","        105.00"
"06/23/2021","11:24am","  2160161","5","FR","C","  3","FD3","0","59280","GS","","          5.00"
"06/23/2021","11:43am","  2160177","5","PSS","C","  3","FD2","0","47255","kg","","        160.00"
"06/23/2021","11:44am","  2160181","5","PSS","C","  3","FD2","0","THE HEIGHTS","kg","","         10.00"
"06/23/2021","11:51am","  2160187","5","PM","C","  3","FD2","0","63111","kg","","         10.00"
"06/23/2021","11:52am","  2160189","5","AR","C","  3","FD3","0","39574","GS","","        108.00"
"06/23/2021","11:59am","  2160193","5","AR","C","  3","FD1","0","63112","kg","","         25.00"
"06/23/2021","12:24pm","  2160235","5","PM","C","  3","FD2","0","63113","GS","","        250.00"
"06/23/2021","12:24pm","  2160236","5","PM","C","  3","FD1","0","36539","kg","","         34.00"
"06/23/2021","12:32pm","  2160255","5","PM","C","  3","FD2","0","63115","GS","","         10.00"
"06/23/2021"," 1:22pm","  2160341","5","PM","C","  3","FD2","0","62173","kg","","         24.00"
"06/23/2021"," 1:52pm","  2160390","5","PM","C","  3","FD2","0","63116","kg","","         10.00"
"06/23/2021"," 1:57pm","  2160405","5","AR","C","  3","FD2","0","63116","kg","","         25.00"
"06/23/2021"," 2:02pm","  2160413","5","AR","C","  3","FD3","0","59981","mm","","         50.00"
"06/23/2021"," 2:03pm","  2160417","5","PSS","C","  3","FD2","0","340","mm","","          6.00"
"06/23/2021"," 2:35pm","  2160474","5","PSS","C","  3","FD2","0","63118","mm","","         26.00"
"06/23/2021"," 2:53pm","  2160503","5","SA","D","  3","FD2","0","63118","jd","","         26.00"
"06/23/2021"," 3:46pm","  2160599","5","PM","C","  3","FD2","0","61728","mm","","        136.00"
"06/23/2021"," 4:04pm","  2160636","5","PSS","C","  3","FD2","0","63122","jxc","","         54.00"
"06/23/2021"," 4:07pm","  2160638","5","PM","C","  3","FD1","0","38368","JD","","         10.00"
"06/23/2021"," 4:43pm","  2160712","5","PSS","C","  3","FD2","0","62743","JD","","          8.00"
"06/23/2021"," 4:59pm","  2160732","5","PSI","C","  3","FD2","0","5546","JXC","","          4.00"
"06/23/2021"," 5:14pm","  2160757","5","PSS","C","  3","FD1","0","63001","JD","","         10.00"
"06/23/2021"," 5:18pm","  2160765","5","PSS","C","  3","FD2","0","45058","JXC","","         20.00"
"06/23/2021"," 5:27pm","  2160788","5","PSS","C","  3","FD2","0","63123","JD","","         10.00"
"06/23/2021"," 5:44pm","  2160814","5","PSS","C","  3","FD2","0","63126","JD","","         10.00"
"06/23/2021"," 5:46pm","  2160815","5","PSS","C","  3","FD1","0","63127","JXC","","         10.00"
"06/24/2021"," 5:42am","  2160975","5","PM","C","  3","FD2","0","60562","pd","","         37.00"
"06/24/2021"," 9:28am","  2161098","5","AR","C","  3","FD1","0","43546","GS","","         50.00"
"06/24/2021"," 9:35am","  2161106","5","PM","C","  3","FD1","0","59278","GS","","        180.00"
"06/24/2021","10:33am","  2161132","5","PSS","C","  3","FD3","0","61906","GS","","         20.00"
"06/24/2021","11:25am","  2161156","5","AR","C","  3","FD2","0","4229","kg","","         45.00"
"06/24/2021"," 1:09pm","  2161222","5","PM","C","  3","FD2","0","36539","kg","","         18.00"
"06/24/2021"," 1:20pm","  2161227","5","PM","C","  3","FD2","0","36539","kg","","         20.00"
"06/24/2021"," 1:21pm","  2161228","5","PSS","C","  3","FD1","0","36539","kb","","         10.00"
"06/24/2021"," 1:22pm","  2161229","5","PM","C","  3","FD2","0","36539","kg","","         20.00"
"06/24/2021"," 1:23pm","  2161230","5","PSS","C","  3","FD2","0","36539","kg","","         20.00"
"06/24/2021"," 1:24pm","  2161233","5","PSS","C","  3","FD1","0","36539","kb","","         28.00"
"06/24/2021"," 1:27pm","  2161238","5","PSI","C","  3","FD2","0","36539","kg","","         18.00"
"06/24/2021"," 1:27pm","  2161239","5","PSS","C","  3","FD1","0","36539","kb","","         34.00"
"06/24/2021"," 1:29pm","  2161240","5","PSI","C","  3","FD2","0","36539","kg","","         44.00"
"06/24/2021"," 1:53pm","  2161261","5","PSS","C","  3","FD3","0","36539","kb","","         10.00"
"06/24/2021"," 1:54pm","  2161264","5","PSS","C","  3","FD2","0","36539","kg","","         34.00"
"06/24/2021"," 2:17pm","  2161287","5","PSS","C","  3","FD2","0","36539","kb","","         20.00"
"06/24/2021"," 3:00pm","  2161319","5","PSS","C","  3","FD3","0","36539","kb","","         28.00"
"06/24/2021"," 4:32pm","  2161403","5","PM","C","  3","FD2","0","63132","kb","","         10.00"
"06/24/2021"," 4:35pm","  2161407","5","PSS","C","  3","FD1","0","63133","JXC","","         10.00"
"06/24/2021"," 5:06pm","  2161437","5","PM","C","  3","FD2","0","63134","JXC","","         10.00"
"06/24/2021"," 5:34pm","  2161462","5","PM","C","  3","FD2","0","22144","av","","         10.00"
"06/24/2021"," 5:41pm","  2161482","5","PM","C","  3","FD2","0","43842","av","","        250.00"
"06/24/2021"," 6:27pm","  2161527","5","PSS","C","  3","FD2","0","17082","av","","          5.00"
"06/24/2021"," 6:33pm","  2161530","5","PSS","C","  3","FD3","0","48521","av","","          6.00"
"06/24/2021"," 6:36pm","  2161532","5","PM","C","  3","FD2","0","31218","av","","        400.00"
"06/24/2021"," 6:38pm","  2161533","5","PSS","C","  3","FD1","0","THE HEIGHTS","JXC","","         10.00"
"06/24/2021"," 6:40pm","  2161536","5","PSS","C","  3","FD1","0","THE HEIGHTS","JXC","","         10.00"
"06/24/2021"," 6:54pm","  2161545","5","PSI","C","  3","FD2","0","62397","av","","         10.00"
"06/24/2021"," 7:28pm","  2161568","5","PM","C","  3","FD2","0","59871","av","","         10.00"
"06/25/2021"," 7:42am","  2161647","5","PM","C","  3","FD2","0","61676","kg","","          6.00"
"06/25/2021"," 8:06am","  2161658","5","PM","C","  3","FD2","0","20763","kg","","        250.00"
"06/25/2021"," 8:39am","  2161687","5","PM","C","  3","FD2","0","52038","kg","","         10.00"
"06/25/2021"," 8:49am","  2161695","5","PM","C","  3","FD2","0","51520","kg","","        400.00"
"06/25/2021"," 9:21am","  2161723","5","PSI","C","  3","FD3","0","58253","kg","","          4.00"
"06/25/2021"," 9:30am","  2161736","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","          9.00"
"06/25/2021"," 9:32am","  2161742","5","PM","C","  3","FD2","0","47247","mr","","          6.00"
"06/25/2021"," 9:57am","  2161759","5","PM","C","  3","FD2","0","59334","mr","","         95.00"
"06/25/2021","10:23am","  2161776","5","PM","C","  3","FD2","0","62184","mr","","         10.00"
"06/25/2021","10:27am","  2161782","5","PSS","C","  3","FD2","0","63135","mr","","         28.00"
"06/25/2021","10:38am","  2161790","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","         12.00"
"06/25/2021","10:46am","  2161798","5","PM","C","  3","FD2","0","63136","mr","","         95.00"
"06/25/2021","10:57am","  2161805","5","PM","C","  3","FD2","0","63137","mr","","        560.00"
"06/25/2021","11:29am","  2161831","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","         34.00"
"06/25/2021","11:48am","  2161840","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","         10.00"
"06/25/2021","11:56am","  2161844","5","PMV","C","  3","FD2","0","61768","mr","","         10.00"
"06/25/2021","12:09pm","  2161855","5","PM","C","  3","FD2","0","25396","mr","","        135.00"
"06/25/2021","12:59pm","  2161881","5","PSS","C","  3","FD2","0","60171","mr","","        220.00"
"06/25/2021"," 2:00pm","  2161927","5","PSS","C","  3","FD2","0","63138","mm","","         20.00"
"06/25/2021"," 2:32pm","  2161944","5","PSS","C","  3","FD2","0","55844","mm","","          6.00"
"06/25/2021"," 2:36pm","  2161949","5","PSS","C","  3","FD2","0","63139","mm","","         12.00"
"06/25/2021"," 2:40pm","  2161956","5","PSS","C","  3","FD2","0","62808","mm","","          6.00"
"06/25/2021"," 3:06pm","  2161980","5","PSS","C","  3","FD2","0","63140","mm","","         36.00"
"06/25/2021"," 3:13pm","  2161987","5","PSS","C","  3","FD2","0","36247","mm","","          5.00"
"06/25/2021"," 3:15pm","  2161988","5","PSS","C","  3","FD2","0","63141","mm","","         18.00"
"06/25/2021"," 3:28pm","  2161991","5","PSS","C","  3","FD2","0","63142","mm","","         20.00"
"06/25/2021"," 3:40pm","  2161999","5","PSS","C","  3","FD2","0","63144","mm","","         10.00"
"06/25/2021"," 3:56pm","  2162020","5","AR","C","  3","FD3","0","59231","mm","","        120.00"
"06/25/2021"," 4:05pm","  2162075","5","PSS","C","  3","FD2","0","61856","mm","","        150.00"
"06/25/2021"," 4:12pm","  2162091","5","PSS","C","  3","FD1","0","50112","mm","","         10.00"
"06/25/2021"," 4:30pm","  2162131","5","PSS","C","  3","FD2","0","61939","JXC","","         20.00"
"06/25/2021"," 4:44pm","  2162173","5","PM","C","  3","FD2","0","63146","mm","","         10.00"
"06/25/2021"," 4:47pm","  2162180","5","PSS","C","  3","FD2","0","62064","mm","","         50.00"
"06/25/2021"," 5:07pm","  2162221","5","PSS","C","  3","FD2","0","46595","JD","","          6.00"
"06/25/2021"," 5:09pm","  2162226","5","PSS","C","  3","FD2","0","63147","JD","","          6.00"
"06/25/2021"," 5:11pm","  2162231","5","PSS","C","  3","FD2","0","63148","JD","","         10.00"
"06/25/2021"," 5:19pm","  2162242","5","PSS","C","  3","FD2","0","63149","JD","","         40.00"
"06/25/2021"," 5:33pm","  2162263","5","PM","C","  3","FD2","0","63128","JD","","        400.00"
"06/25/2021"," 5:36pm","  2162266","5","PM","C","  3","FD2","0","63128","JD","","        160.00"
"06/25/2021"," 5:40pm","  2162282","5","PSS","C","  3","FD1","0","62457","JXC","","         10.00"
"06/25/2021"," 5:41pm","  2162288","5","PSS","C","  3","FD2","0","63150","JD","","         28.00"
"06/25/2021"," 6:02pm","  2162320","5","PSS","C","  3","FD2","0","63152","JD","","         26.00"
"06/25/2021"," 6:15pm","  2162333","5","PSS","C","  3","FD2","0","63153","JD","","         30.00"
"06/25/2021"," 6:16pm","  2162336","5","PSS","C","  3","FD2","0","63153","JD","","         10.00"
"06/25/2021"," 6:21pm","  2162337","5","AR","C","  3","FD2","0","62622","JD","","         25.00"
"06/26/2021"," 9:16am","  2162468","5","PSS","C","  3","FD2","0","63154","JXC","","          6.00"
"06/26/2021"," 9:18am","  2162462","5","AR","C","  3","FD3","0","25571","cj","","         75.00"
"06/26/2021"," 9:32am","  2162474","5","PM","C","  3","FD2","0","62921","JXC","","         10.00"
"06/26/2021"," 9:36am","  2162484","5","PSS","C","  3","FD2","0","40647","JXC","","          6.00"
"06/26/2021"," 9:54am","  2162496","5","PM","C","  3","FD2","0","51873","JXC","","        430.00"
"06/26/2021","10:15am","  2162521","5","PSS","C","  3","FD2","0","49041","JXC","","         11.00"
"06/26/2021","12:14pm","  2162669","5","PSS","C","  3","FD2","0","61611","av","","         20.00"
"06/26/2021","12:46pm","  2162700","5","PM","C","  3","FD2","0","63157","vw","","         10.00"
"06/26/2021"," 1:03pm","  2162720","5","PM","C","  3","FD2","0","63158","vw","","         10.00"
"06/26/2021"," 1:25pm","  2162762","5","PM","C","  3","FD2","0","63159","vw","","        400.00"
"06/26/2021"," 2:26pm","  2162878","5","PM","C","  3","FD2","0","39807","vw","","         10.00"
"06/26/2021"," 2:36pm","  2162912","5","PSS","C","  3","FD2","0","63160","vw","","         20.00"
"06/26/2021"," 2:46pm","  2162933","5","PM","C","  3","FD2","0","24319","vw","","        180.00"
"06/26/2021"," 4:04pm","  2163044","5","PM","C","  3","FD2","0","63162","vw","","         10.00"
"06/27/2021"," 8:51am","  2163151","5","PSS","C","  3","FD3","0","36539","kb","","          6.00"
"06/27/2021"," 9:52am","  2163198","5","PSS","C","  3","FD2","0","36539","kb","","          6.00"
"06/27/2021"," 9:57am","  2163205","5","PSS","C","  3","FD3","0","20972","kb","","          5.00"
"06/27/2021","10:25am","  2163223","5","PSS","C","  3","FD2","0","62122","pd","","         10.00"
"06/27/2021","10:27am","  2163228","5","PSS","C","  3","FD2","0","50218","pd","","         17.00"
"06/27/2021","11:15am","  2163268","5","PM","C","  3","FD2","0","24605","kb","","        125.00"
"06/27/2021","12:53pm","  2163397","5","PSS","C","  3","FD3","0","32455","kb","","         16.00"
"06/27/2021"," 1:19pm","  2163443","5","PSS","C","  3","FD2","0","62926","av","","          6.00"
"06/27/2021"," 2:07pm","  2163513","5","PM","C","  3","FD2","0","4742","av","","        125.00"
"06/27/2021"," 2:17pm","  2163523","5","PM","C","  3","FD2","0","21839","av","","        115.00"
"06/27/2021"," 4:22pm","  2163630","5","PM","C","  3","FD2","0","62874","mr","","         10.00"
"06/27/2021"," 4:43pm","  2163645","5","AR","C","  3","FD3","0","58115","av","","         50.00"
"06/28/2021"," 7:18am","  2163740","5","PSI","C","  3","FD3","0","2478","kg","","          4.00"
"06/28/2021"," 7:48am","  2163762","5","PM","C","  3","FD2","0","575","kg","","          6.00"
"06/28/2021"," 8:00am","  2163771","5","AR","C","  3","FD2","0","53889","kg","","        315.00"
"06/28/2021"," 9:45am","  2163867","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","         10.00"
"06/28/2021","12:21pm","  2164052","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","         18.00"
"06/28/2021","12:22pm","  2164053","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","         10.00"
